"source","key","name","nameKana","description","descriptionKana"
"collection","m05-03","こいのぼり","こいのぼり","屋根より高く、風をのんでおよぐ","やねよりたかく、かぜをのんでおよぐ"
"collection","m05-04","エメラルド","エメラルド","5月生まれの守り石。新緑のみどり","5がつうまれのまもりいし。しんりょくのみどり"
"collection","m05-05","雲のこいのぼり","くものこいのぼり","五月晴れの空にあらわれる、雲でできた巨大こいのぼり","さつきばれのそらにあらわれる、くもでできたきょだいこいのぼり"
"collection","m06-01","あじさい","あじさい","雨の日がだいすきな、色変わりの花","あめのひがだいすきな、いろがわりのはな"
"collection","m06-02","カタツムリ","カタツムリ","あじさいの葉っぱの上をのんびりおさんぽ","あじさいのはっぱのうえをのんびりおさんぽ"
"collection","m06-03","てるてる坊主","てるてるぼうず","あーした天気になあれ！","あーしたてんきになあれ！"
"collection","m06-04","真珠","しんじゅ","6月生まれの守り石。貝の中でひっそり育った光のつぶ","6がつうまれのまもりいし。かいのなかでひっそりそだったひかりのつぶ"
"collection","m06-05","ホタル","ホタル","夜の川辺にうかぶ小さな光。見つけたらラッキー","よるのかわべにうかぶちいさなひかり。みつけたらラッキー"
"collection","m07-01","ラムネ","ラムネ","ビー玉がカラカラ鳴る夏の音","ビーだまがカラカラなるなつのおと"
"collection","m07-02","すなはまのカニ","すなはまのカニ","横歩きの名人。あなを掘るのも速い","よこあるきのめいじん。あなをほるのもはやい"
"collection","m07-03","たんざく","たんざく","ねがいごとを書いて笹にむすぼう","ねがいごとをかいてささにむすぼう"
"collection","m07-04","ルビー","ルビー","7月生まれの守り石。真夏の太陽の赤","7がつうまれのまもりいし。まなつのたいようのあか"
"collection","m07-05","織姫のはたおり糸","おりひめのはたおりいと","七夕の夜、天の川をわたるためのきらめく糸","たなばたのよる、あまのがわをわたるためのきらめくいと"
"collection","m08-01","りんごあめ","りんごあめ","つやつや真っ赤なお祭りの宝石","つやつやまっかなおまつりのほうせき"
"collection","m08-02","ヒグラシ","ヒグラシ","カナカナカナ…夕ぐれの合図","カナカナカナ…ゆうぐれのあいず"
"collection","m08-03","お祭りのお面","おまつりのおめん","キツネ？ヒーロー？今日はどれにする？","キツネ？ヒーロー？きょうはどれにする？"
"collection","m08-04","ペリドット","ペリドット","8月生まれの守り石。太陽が生んだ石","8がつうまれのまもりいし。たいようがうんだいし"
"collection","m08-05","打ち上げ花火のたね","うちあげはなびのたね","植えると夜空に大輪の花がさく…かもしれない","うえるとよぞらにたいりんのはながさく…かもしれない"
"collection","m09-01","ぶどう","ぶどう","つぶつぶむらさきの宝石ふさ","つぶつぶむらさきのほうせきふさ"
"collection","m09-02","コスモス","コスモス","秋風にゆれるピンクのじゅうたん","あきかぜにゆれるピンクのじゅうたん"
"collection","m09-03","カマキリ","カマキリ","かまをかまえた秋の草むらのハンター","かまをかまえたあきのくさむらのハンター"
"collection","m09-04","サファイア","サファイア","9月生まれの守り石。夜空の青","9がつうまれのまもりいし。よぞらのあお"
"collection","m09-05","かけっこの魔法ぐつ","かけっこのまほうぐつ","はくと風みたいに速く走れる運動会のひみつどうぐ","はくとかぜみたいにはやくはしれるうんどうかいのひみつどうぐ"
"collection","m10-01","ハロウィンキャンディ","ハロウィンキャンディ","トリック・オア・トリート！の戦利品","トリック・オア・トリート！のせんりひん"
"collection","m10-02","黒ネコ","くろネコ","ハロウィンの夜の魔女の相棒","ハロウィンのよるのまじょのあいぼう"
"collection","m10-03","おばけかぼちゃ","おばけかぼちゃ","畑でいちばん大きく育った顔つきかぼちゃ","はたけでいちばんおおきくそだったかおつきかぼちゃ"
"collection","m10-04","オパール","オパール","10月生まれの守り石。虹をとじこめた石","10がつうまれのまもりいし。にじをとじこめたいし"
"collection","m10-05","まじょのほうき","まじょのほうき","またがるとほんの少しだけ体がうく","またがるとほんのすこしだけからだがうく"
"collection","m11-01","みのむし","みのむし","落ち葉のコートでぬくぬく冬じたく","おちばのコートでぬくぬくふゆじたく"
"collection","m11-02","イチョウのじゅうたん","イチョウのじゅうたん","並木道が黄色一面にそまった","なみきみちがきいろいちめんにそまった"
"collection","m11-03","千歳あめ","ちとせあめ","ながーいあめ。ながーく元気でいられますように","ながーいあめ。ながーくげんきでいられますように"
"collection","m11-04","トパーズ","トパーズ","11月生まれの守り石。夕やけ色のきらめき","11がつうまれのまもりいし。ゆうやけいろのきらめき"
"collection","m11-05","まほうの本","まほうのほん","読むたびにお話が変わるふしぎな本","よむたびにおはなしがかわるふしぎなほん"
"collection","m12-01","年越しそば","としこしそば","ズルズル…ながーく元気にすごせますように","ズルズル…ながーくげんきにすごせますように"
"collection","m12-02","ゆず湯のゆず","ゆずゆのゆず","お風呂にぷかぷか。体はぽっかぽか","おふろにぷかぷか。からだはぽっかぽか"
"collection","m12-03","トナカイ","トナカイ","サンタのそりを引くはやての相棒","サンタのそりをひくはやてのあいぼう"
"collection","m12-04","ターコイズ","ターコイズ","12月生まれの守り石。冬の晴れ空の色","12がつうまれのまもりいし。ふゆのはれぞらのいろ"
"collection","m12-05","金のすず","きんのすず","本物のサンタのそりから落ちてきた鈴。ふると雪がまう","ほんもののサンタのそりからおちてきたすず。ふるとゆきがまう"
